"raw_row_number","date","time","location","county_name","subject_age","subject_race","subject_sex","type","violation","speed","posted_speed","vehicle_color","vehicle_make","vehicle_model","vehicle_type","vehicle_registration_state","vehicle_year","raw_RACE","Dark"
4540510,2014-11-19,19H 58M 0S,NA,"Schenectady County",22,"hispanic","female","vehicular","BACK SEAT PASS LESS THAN 4 NO/IMP RESTRAINT",NA,NA,"bk - black","pont",NA,"1 - passenger","NY",2005,"- - HISPANIC",1
4540602,2014-10-15,19H 0M 0S,"87|87|1 - INTERSTATE","Albany County",44,"white","female","vehicular","SPEED IN ZONE",82,65,"gy - grey","merz",NA,"1 - passenger","NY",2013,"- - WHITE",0
4540812,2014-11-09,19H 14M 0S,"INNER LOOP|940A|2 - STATE","Monroe County",17,"black","male","vehicular","FLD/NOTIFY DMV CHANGE OF ADDRESS",NA,NA,"br- brown","ford",NA,"1 - passenger","NY",2003,"- - BLACK",1
4540896,2014-10-21,19H 52M 0S,"I-90 W/B MPM 351|90|1 - INTERSTATE","Ontario County",62,"white","female","vehicular","FLD/YLD RT-OF-WAY TO EMERG VEHICLE",NA,NA,"gy - grey","hyun",NA,"1 - passenger","NY",2011,"- - WHITE",0
4541706,2014-10-17,19H 26M 0S,"SR-243|243|2 - STATE","Allegany County",25,"white","male","vehicular","BACK SEAT PASS AGE 4-7 NO/IMPROPER RESTRAINT",NA,NA,"gl - gold","chry",NA,"v - van","NY",2002,"- - WHITE",0
4541900,2014-10-10,19H 35M 0S,"I-87 S/B|87|1 - INTERSTATE","Saratoga County",24,"white","female","vehicular","UNREGISTERED MOTOR VEHICLE",NA,NA,"wh - white","chev",NA,"1 - passenger","NY",2011,"- - WHITE",0
4542769,2014-10-02,19H 36M 0S,"TSP S/B|TSPK|9 - PARKWAY","Putnam County",46,"white","male","vehicular","DISOBEYED TRAFFIC CONTROL DEVICE",NA,NA,"bl - blue","hyun",NA,"1 - passenger","NY",2010,"- - WHITE",0
4543075,2014-10-11,19H 10M 0S,"MAIN STREET|9|2 - STATE","Warren County",61,"white","male","vehicular","NO HEADLAMPS/INCLEMENT",NA,NA,"gy - grey","hond",NA,"1 - passenger","NY",2009,"- - WHITE",0
4543129,2014-11-07,19H 59M 0S,"ST. RT. 414|414|2 - STATE","Seneca County",46,"white","male","vehicular","SPEED IN ZONE",52,30,"bl - blue","dodg",NA,"v - van","NY",2013,"- - WHITE",1
4543162,2014-10-24,19H 45M 0S,"TABORTON RD|42|3 - COUNTY","Rensselaer County",51,"white","male","vehicular","FAILED TO USE DESIGNATED LANE",NA,NA,"bk - black","chev",NA,"p - pick-up truck","NY",2013,"- - WHITE",0
4543354,2014-10-02,19H 12M 0S,"COUNTY ROAD 6|6|3 - COUNTY","Ontario County",38,"white","female","vehicular","NO/INADEQUATE HEADLIGHT - PASSENGER SIDE",NA,NA,"bk - black","kia",NA,"1 - passenger","NY",2011,"- - WHITE",0
4543713,2014-11-04,19H 35M 0S,NA,"Monroe County",45,"white","female","vehicular","IMPROPER/NO SIGNAL",NA,NA,"gy - grey","gmc",NA,"1 - passenger","NY",2007,"- - WHITE",0
4543969,2014-10-21,19H 45M 0S,"SR-19 S/B|19|2 - STATE","Allegany County",45,"white","female","vehicular","NO/INADEQUATE PLATE LAMPS",NA,NA,"bl - blue","toyt",NA,"1 - passenger","NY",2005,"- - WHITE",0
4544152,2014-10-02,19H 59M 0S,"ST 414|414|2 - STATE","Seneca County",28,"white","male","vehicular","NO/INADEQUATE LIGHTS-PASSANGER SIDE HEADLIGHT",NA,NA,"bk - black","chev",NA,"1 - passenger","NY",2007,"- - WHITE",0
4544411,2014-10-24,19H 52M 0S,"SR910F|910F|2 - STATE","Albany County",55,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"tn - tan","acur",NA,"1 - passenger","NY",2003,"- - WHITE",0
4544559,2014-11-30,19H 45M 0S,NA,"Cattaraugus County",60,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gy - grey","chev",NA,"1 - passenger","NY",2002,"- - WHITE",1
4545590,2014-10-11,19H 50M 0S,"I-87 S/B|87|1 - INTERSTATE","Orange County",30,"black","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"bk - black","hond",NA,"1 - passenger","NJ",2009,"- - BLACK",0
4545601,2014-10-19,19H 55M 0S,NA,"Wayne County",29,"asian/pacific islander","male","vehicular","SIDEWINGS/SIDEWINDOWS/NON/TRASNPRNT",NA,NA,"rd - red","suba",NA,"1 - passenger","NY",2008,"- - ASIAN - EAST INDIAN",0
4545906,2014-11-09,19H 56M 0S,"ST/RT 13|13|2 - STATE","Chemung County",37,"white","male","vehicular","SPEED OVER 55 ZONE",70,55,"gy - grey","chev",NA,"1 - passenger","NY",2014,"- - WHITE",1
4546775,2014-10-30,19H 20M 0S,"CARAVELLA LN|X|4 - TOWN","Rockland County",18,"white","male","vehicular","NO STOPPING/STANDING/PARKING ON HIGHWAY",NA,NA,"bl - blue","niss",NA,"1 - passenger","NY",2005,"- - WHITE",0
4546921,2014-11-09,19H 25M 0S,"SSP EB|SSPK|9 - PARKWAY","Nassau County",50,"black","male","vehicular","UNREGISTERED MOTOR VEHICLE",NA,NA,"gy - grey","bmw",NA,"1 - passenger","NY",2001,"- - BLACK",1
4547005,2014-10-20,19H 11M 0S,NA,"Broome County",48,"white","male","vehicular","DRIVING WHILE INTOXICATED (MISD)",NA,NA,"bl - blue","pont",NA,"1 - passenger","NY",2005,"- - WHITE",0
4547351,2014-10-04,19H 52M 0S,NA,"Warren County",38,"white","male","vehicular","NO/INADEQUATE LIGHTS DRIVER SIDE",NA,NA,"gy - grey","chev",NA,"1 - passenger","NY",2008,"- - WHITE",0
4547403,2014-10-27,19H 51M 0S,"CORNING RD|14|2 - STATE","Chemung County",18,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"rd - red","chry",NA,"1 - passenger","NY",2008,"- - WHITE",0
4547449,2014-10-08,19H 12M 0S,"I-90 W/B|90|1 - INTERSTATE","Erie County",42,"hispanic","female","vehicular","SPEED OVER 55 ZONE",70,55,"wh - white","ford",NA,"p - pick-up truck","IL",2001,"- - HISPANIC",0
4547464,2014-11-11,19H 45M 0S,"I-87 S/B VALCOUR|87|1 - INTERSTATE","Clinton County",32,"asian/pacific islander","male","vehicular","UNINSPECTED TRAILER",NA,NA,"bl - blue","frht",NA,"6 - truck/tractor","CA",2009,"- - ASIAN - EAST INDIAN",1
4547705,2014-10-30,19H 46M 0S,NA,"Monroe County",41,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gy - grey","pont",NA,"1 - passenger","NY",2005,"- - WHITE",0
4548012,2014-11-12,19H 50M 0S,"ST RT 32|32|2 - STATE","Greene County",45,"white","male","vehicular","USE RENTED/LEASED/LOANED VEH W/O INTERLOCK",NA,NA,"rd - red","chev",NA,"1 - passenger","NY",2003,"- - WHITE",1
4548126,2014-11-11,19H 31M 0S,"145|145|2 - STATE","Greene County",23,"white","female","vehicular","NO SEAT BELT",NA,NA,"rd - red","jeep",NA,"1 - passenger","NY",2012,"- - WHITE",1
4548336,2014-11-07,19H 42M 0S,"COUNTY RTE 40|40|3 - COUNTY","St Lawrence County",38,"white","male","vehicular","NO/INADEQUATE LIGHTS(DS)",NA,NA,"wh - white","ford",NA,"p - pick-up truck","NY",2005,"- - WHITE",1
4548415,2014-11-28,19H 2M 0S,"STATE ROUTE 9N|9N|2 - STATE","Essex County",48,"white","female","vehicular","SPEED IN ZONE",48,30,"bk - black","toyt",NA,"1 - passenger","NH",2012,"- - WHITE",1
4548476,2014-10-02,19H 45M 0S,"CR-51|51|3 - COUNTY","Suffolk County",20,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"tn - tan","dodg",NA,"1 - passenger","NY",2005,"- - WHITE",0
4548645,2014-11-01,19H 40M 0S,"ROUTE 243|243|2 - STATE","Allegany County",72,"white","male","vehicular","DRIVING WHILE INTOXICATED (MISD)",NA,NA,"rd - red","chev",NA,"p - pick-up truck","NY",2003,"- - WHITE",0
4549163,2014-11-02,19H 26M 0S,"SR 49|49|2 - STATE","Oswego County",43,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"rd - red","chev",NA,"1 - passenger","NY",2000,"- - WHITE",0
4549658,2014-10-19,19H 43M 0S,NA,"Erie County",24,"white","male","vehicular","FAILED TO YLD RT-OF-WAY-GRN LITE",NA,NA,"wh - white","toyt",NA,"1 - passenger","NY",2007,"- - WHITE",0
4549921,2014-10-11,19H 9M 0S,"ST RT 104|104|2 - STATE","Wayne County",32,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"bk - black","chry",NA,"1 - passenger","NY",2004,"- - WHITE",0
4549998,2014-11-14,19H 20M 0S,"STATE ROUTE 3|3|2 - STATE","Clinton County",34,"white","female","vehicular","INADEQUATE OR NO STOP LAMP OR LAMPS",NA,NA,"gy - grey","audi",NA,"1 - passenger","NY",1999,"- - WHITE",1
4550353,2014-10-09,19H 45M 0S,"SR-11|11|2 - STATE","Franklin County",26,"white","female","vehicular","NO/INADEQUATE PLATE LAMPS",NA,NA,"bk - black","jeep",NA,"1 - passenger","NY",2010,"- - WHITE",0
4550566,2014-11-26,19H 46M 0S,"CHILI AVE|-|6 - CITY","Monroe County",42,"white","male","vehicular","DRIV'G W/.08 OF 1% OR  MORE OF ALC (MISD)",NA,NA,"wh - white","dodg",NA,"p - pick-up truck","NY",2008,"- - WHITE",1
4550733,2014-11-29,19H 54M 0S,"SR 19A|19A|2 - STATE","Wyoming County",26,"white","male","vehicular","NO/INSUFFICIENT TAIL LAMPS",NA,NA,"bl - blue","chev",NA,"1 - passenger","NY",2006,"- - WHITE",1
4551244,2014-11-13,19H 22M 0S,"INTERSTATE 88|88|1 - INTERSTATE","Delaware County",22,"white","male","vehicular","UNINSPECTED MOTOR VEHICLE - EXPIRED 10/31/14",NA,NA,"tn - tan","hyun",NA,"1 - passenger","NY",2003,"- - WHITE",1
4551394,2014-11-06,19H 35M 0S,"STATE HIGHWAY 28|28|2 - STATE","Otsego County",57,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"rd - red","dodg",NA,"1 - passenger","NY",2011,"- - WHITE",0
4551472,2014-11-21,19H 50M 0S,"I 90|90|1 - INTERSTATE","Seneca County",20,"white","male","vehicular","SPEED IN ZONE",82,65,"rd - red","olds",NA,"1 - passenger","NY",2003,"- - WHITE",1
4551679,2014-11-29,19H 58M 0S,"I 87 S/B|87|1 - INTERSTATE","Ulster County",24,"white","male","vehicular","SPEED IN ZONE",80,65,"bl - blue","linc",NA,"1 - passenger","NY",2004,"- - WHITE",1
4551968,2014-10-17,19H 40M 0S,"490 WEST|490|1 - INTERSTATE","Monroe County",22,"black","male","vehicular","DRIVING WHILE INTOXICATED (MISD)",NA,NA,"gy - grey","kia",NA,"1 - passenger","NY",2011,"- - BLACK",0
4551969,2014-11-16,19H 10M 0S,"STATE ROUTE 31|31|2 - STATE","Madison County",20,"white","female","vehicular","UNINSPECTED MOTOR VEHICLE-EXP. SEPT. 2014",NA,NA,"gr - green","volk",NA,"1 - passenger","NY",2002,"- - WHITE",1
4552010,2014-11-06,19H 37M 0S,"I-90W|90|1 - INTERSTATE","Albany County",46,"white","male","vehicular","NO/INADEQUATE LIGHTS-PASS HEADLIGHT",NA,NA,"wh - white","chev",NA,"1 - passenger","NY",2009,"- - WHITE",0
4552184,2014-11-09,19H 53M 0S,"INTERSTATE 88 WB|88|1 - INTERSTATE","Delaware County",44,"white","male","vehicular","NO/INADEQUATE LIGHTS (PS)",NA,NA,"gy - grey","toyt",NA,"p - pick-up truck","NY",2011,"- - WHITE",1
4552384,2014-11-08,19H 25M 0S,"I 781 W/B|781|1 - INTERSTATE","Jefferson County",22,"black","male","vehicular","SPEED IN ZONE",68,45,"bl - blue","bmw",NA,"1 - passenger","CA",2011,"- - BLACK",1
4552508,2014-10-11,19H 22M 0S,"TACONIC STATE PARKWAY|TSPK|9 - PARKWAY","Dutchess County",64,"black","male","vehicular","IMPROPER ENTRANCE/EXIT OF CONTROLLED ACCESS HWY",NA,NA,"tn - tan","chev",NA,"1 - passenger","NH",2015,"- - BLACK",0
4552815,2014-10-20,19H 46M 0S,"I90|90|1 - INTERSTATE","Herkimer County",43,"white","female","vehicular","SPEED IN ZONE",84,65,"bk - black","merz",NA,"1 - passenger","NY",2014,"- - WHITE",0
4552917,2014-11-13,19H 4M 0S,"STATE ROUTE 22|22|2 - STATE","Dutchess County",54,"white","male","vehicular","DROVE ACROSS HAZARD MARKING",NA,NA,"gy - grey","chev",NA,"5 - truck","NY",2004,"- - WHITE",1
4553041,2014-11-07,19H 10M 0S,"BRIDGEPORT KIRKVILLE RD|1|3 - COUNTY","Madison County",21,"white","female","vehicular","SPEED IN ZONE",55,35,"bk - black","hond",NA,"1 - passenger","NY",2008,"- - WHITE",1
4553059,2014-10-16,19H 22M 0S,"OSWEGO RD|57|3 - COUNTY","Onondaga County",56,"black","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gy - grey","hyun",NA,"1 - passenger","NY",2006,"- - BLACK",0
4553141,2014-11-11,19H 59M 0S,"S/B SAG PKWY N/O SSP|SAPK|9 - PARKWAY","Suffolk County",27,"hispanic","male","vehicular","IMPROPER/NO SIGNAL LANE CHANGE",NA,NA,"gy - grey","hond",NA,"1 - passenger","NY",2006,"- - HISPANIC",1
4553179,2014-10-10,19H 54M 0S,"STATE ROUTE 434|434|2 - STATE","Tioga County",39,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"wh - white","dodg",NA,"1 - passenger","NY",2006,"- - WHITE",0
4553236,2014-10-16,19H 51M 0S,"I-90 W/B|90|1 - INTERSTATE","Erie County",23,"white","female","vehicular","SPEED IN ZONE",80,65,"gy - grey","toyt",NA,"1 - passenger","NY",2007,"- - WHITE",0
4553449,2014-11-24,19H 5M 0S,"SSP E/B AT 25S|SSPK|9 - PARKWAY","Nassau County",39,"white","female","vehicular","UNLICENSED OPERATOR",NA,NA,"wh - white","toyt",NA,"1 - passenger","NY",2014,"- - WHITE",1
4553916,2014-10-28,19H 55M 0S,"NYST|87|1 - INTERSTATE","Orange County",31,"white","female","vehicular","SPEED IN ZONE",80,65,"gy - grey","hyun",NA,"1 - passenger","NY",2007,"- - WHITE",0
4553935,2014-11-02,19H 30M 0S,"INTERSTATE 190|190|1 - INTERSTATE","Niagara County",34,"white","male","vehicular","UNINSPECTED MOTOR VEHICLE    08/14",NA,NA,"bk - black","hond",NA,"1 - passenger","NY",2013,"- - WHITE",0
4554764,2014-10-25,19H 20M 0S,NA,"Sullivan County",40,"white","male","vehicular","UNLICENSED OPERATOR",NA,NA,"gl - gold","toyt",NA,"1 - passenger","NY",1994,"- - WHITE",0
4555117,2014-10-31,19H 52M 0S,"I-84 E/B MPM 38|84|1 - INTERSTATE","Orange County",36,"white","male","vehicular","SPEED OVER 55 ZONE",70,55,"gy - grey","merz",NA,"1 - passenger","NY",2004,"- - WHITE",0
4555197,2014-10-19,19H 25M 0S,"S/B ROUTE 9|9|2 - STATE","Westchester County",23,"white","male","vehicular","SPEED IN ZONE",70,45,"bl - blue","suba",NA,"1 - passenger","NY",2010,"- - WHITE",0
4555270,2014-10-08,19H 18M 0S,"490  WEST|490|1 - INTERSTATE","Monroe County",31,"black","female","vehicular","SPEED IN ZONE",64,40,"bk - black","infi",NA,"1 - passenger","NY",2007,"- - BLACK",0
4555326,2014-11-23,19H 7M 0S,"I-490 E/B|490|1 - INTERSTATE","Monroe County",26,"white","male","vehicular","LIGHTING VIO TRAILER - BOTH TAIL LAMPS",NA,NA,"gr - green","huds",NA,"9 - all others","NY",1995,"- - WHITE",1
4555654,2014-10-25,19H 32M 0S,"E/B SSP E/O EXIT 42|SSPK|9 - PARKWAY","Suffolk County",34,"hispanic","male","vehicular","UNLICENSED OPERATOR",NA,NA,"gy - grey","niss",NA,"1 - passenger","NY",2002,"- - HISPANIC",0
4555912,2014-11-16,19H 43M 0S,"CR 59|59|3 - COUNTY","St Lawrence County",39,"white","female","vehicular","NO/INADEQUATE LIGHTS   DRIVERS SIDE",NA,NA,"gy - grey","toyt",NA,"v - van","NY",2011,"- - WHITE",1
4556064,2014-11-21,19H 40M 0S,"SSP EB EO 22|SSPK|9 - PARKWAY","Nassau County",63,"white","male","vehicular","NO DISTINCTIVE PLATE/INSECURE/DIRTY",NA,NA,"bk - black","humm",NA,"1 - passenger","NY",2008,"- - WHITE",1
4556196,2014-10-21,19H 49M 0S,"I-87|87|1 - INTERSTATE","Clinton County",21,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"gl - gold","hond",NA,"1 - passenger","MD",2002,"- - WHITE",0
4556200,2014-11-21,19H 23M 0S,"TACONIC STATE PKWY|TSPK|9 - PARKWAY","Dutchess County",26,"white","male","vehicular","SPEED OVER 55 ZONE",75,55,"bk - black","audi",NA,"1 - passenger","NY",2011,"- - WHITE",1
4556252,2014-10-08,19H 46M 0S,"STATE ROUTE 19|19|2 - STATE","Allegany County",30,"white","male","vehicular","NO/INADEQUATE LIGHTS, DRIVER SIDE HEADLIGHT",NA,NA,"bk - black","bmw",NA,"1 - passenger","NY",1997,"- - WHITE",0
4556823,2014-11-21,19H 45M 0S,NA,"St Lawrence County",36,"white","female","vehicular","NO/INADEQUATE HEADLAMPS ( DRIVER SIDE)",NA,NA,"bk - black","chev",NA,"p - pick-up truck","NY",2005,"- - WHITE",1
4556955,2014-11-22,19H 49M 0S,NA,"Oneida County",28,"white","male","vehicular","AGGRAVATED UNLIC OP 3RD (MISD)",NA,NA,"rd - red","ford",NA,"p - pick-up truck","NY",1997,"- - WHITE",1
4557509,2014-10-22,19H 15M 0S,"STATE HIGHWAY 56|56|2 - STATE","St Lawrence County",40,"white","male","vehicular","IMPROPER/NO SIGNAL",NA,NA,"tn - tan","strn",NA,"1 - passenger","NY",1999,"- - WHITE",0
4557779,2014-11-22,19H 45M 0S,"INTERSTATE 90|90|1 - INTERSTATE","Chautauqua County",36,"white","male","vehicular","DISOBEYED TRAFFIC CONTROL DEVICE",NA,NA,"bk - black","niss",NA,"1 - passenger","NY",2009,"- - WHITE",1
4558038,2014-11-19,19H 41M 0S,"ST HWY 30|30|2 - STATE","Schoharie County",34,"white","female","vehicular","NO PASS FRONT HEADLIGHT",NA,NA,"bl - blue","dodg",NA,"1 - passenger","NY",2007,"- - WHITE",1
4558226,2014-10-16,19H 40M 0S,"INTERSTATE 90|90|1 - INTERSTATE","Montgomery County",47,"black","male","vehicular","SPEED IN ZONE",96,65,"gy - grey","hyun",NA,"1 - passenger","NJ",2014,"- - BLACK",0
4558504,2014-10-17,19H 57M 0S,"I-90|90|1 - INTERSTATE","Cayuga County",56,"black","female","vehicular","DISOBEYED TRAFFIC CONTROL DEVICE",NA,NA,"gy - grey","chev",NA,"1 - passenger","NY",2004,"- - BLACK",0
4558953,2014-11-02,19H 53M 0S,"NYS THRUWAY|87|1 - INTERSTATE","Albany County",28,"hispanic","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"wh - white","chev",NA,"1 - passenger","SC",2002,"- - HISPANIC",0
4559989,2014-10-11,19H 15M 0S,"COUNTY ROUTE 87|87|3 - COUNTY","Steuben County",56,"white","male","vehicular","DRIV'G W/.08 OF 1% OR  MORE OF ALC (MISD)",NA,NA,"rd - red","chev",NA,"1 - passenger","MA",2005,"- - WHITE",0
4560327,2014-10-23,19H 44M 0S,NA,"Warren County",21,"white","male","vehicular","INADEQUATE/NO MUFFLER",NA,NA,"bk - black","chev",NA,"1 - passenger","NY",2005,"- - WHITE",0
4560397,2014-11-16,19H 50M 0S,"SR 98|98|2 - STATE","Orleans County",36,"white","female","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"bl - blue","chev",NA,"1 - passenger","NY",2010,"- - WHITE",1
4560599,2014-11-12,19H 40M 0S,"CR 45|45|3 - COUNTY","Jefferson County",32,"white","male","vehicular","SPEED NOT REASONABLE & PRUDENT",NA,NA,"gr - green","mits",NA,"1 - passenger","NY",2002,"- - WHITE",1
4562712,2014-10-14,19H 58M 0S,NA,"Orange County",36,"black","male","vehicular","BACK SEAT PASS AGE 4-7 NO/IMPROPER RESTRAINT",NA,NA,"bk - black","ford",NA,"1 - passenger","OH",2002,"- - BLACK",0
4563478,2014-10-21,19H 49M 0S,NA,"Niagara County",26,"white","male","vehicular","SPEED OVER 55 ZONE",64,55,"bl - blue","acur",NA,"1 - passenger","NY",2005,"- - WHITE",0
4563791,2014-10-28,19H 6M 0S,NA,"Schenectady County",19,"white","female","vehicular","NO SEAT BELT",NA,NA,"bl - blue","dodg",NA,"1 - passenger","NY",2005,"- - WHITE",0
4564010,2014-11-20,19H 36M 0S,"US-11|11|2 - STATE","Jefferson County",31,"hispanic","female","vehicular","NO/INADEQUATE LIGHTS-DS",NA,NA,"bk - black","merc",NA,"1 - passenger","CO",2005,"- - HISPANIC",1
4564290,2014-10-05,19H 34M 0S,"ST-14|14|2 - STATE","Yates County",36,"white","female","vehicular","NO/INADEQUATE LIGHTS(HEADLIGHT OUT)",NA,NA,"gy - grey","niss",NA,"1 - passenger","NY",2002,"- - WHITE",0
4565017,2014-10-26,19H 42M 0S,"I-99 N/B|99|1 - INTERSTATE","Steuben County",53,"asian/pacific islander","male","vehicular","SPEED IN ZONE",82,65,"wh - white","toyt",NA,"1 - passenger",NA,2012,"- - ASIAN - EAST INDIAN",0
4565296,2014-10-30,19H 24M 0S,"190 N/B @ HAMBURG ST EXIT|190|1 - INTERSTATE","Erie County",20,"white","female","vehicular","UNLICENSED OPERATOR",NA,NA,"yw - yellow","pont",NA,"1 - passenger","NY",2002,"- - WHITE",0
4565316,2014-10-29,19H 15M 0S,"FOREST ROAD|-|5 - VILLAGE","Orange County",34,"white","male","vehicular","FLD/NOTIFY DMV CHANGE OF ADDRESS",NA,NA,"wh - white","ford",NA,"5 - truck","NY",1998,"- - WHITE",0
4565439,2014-10-07,19H 4M 0S,"I-87 S/B|87|1 - INTERSTATE","Warren County",53,"white","male","vehicular","NO/INADEQUATE LIGHTS",NA,NA,"bl - blue","toyt",NA,"1 - passenger","NY",2007,"- - WHITE",0
4565741,2014-10-16,19H 30M 0S,"I 90 W|90|1 - INTERSTATE","Genesee County",30,"white","female","vehicular","INADEQUATE LIGHTS - RIGHT",NA,NA,"rd - red","acur",NA,"1 - passenger","NY",1998,"- - WHITE",0
4565821,2014-11-06,19H 42M 0S,"ST 50|50|2 - STATE","Saratoga County",40,"white","male","vehicular","OPERATING WITHOUT INSURANCE",NA,NA,"gy - grey","toyt",NA,"1 - passenger","NY",2003,"- - WHITE",0
4565964,2014-10-14,19H 53M 0S,"STATE ROUTE 3|3|2 - STATE","Jefferson County",20,"black","male","vehicular","SPEED IN ZONE",58,45,"gy - grey","dodg",NA,"1 - passenger","NY",2014,"- - BLACK",0
4566190,2014-10-19,19H 24M 0S,"I 390 N/B|390|1 - INTERSTATE","Steuben County",37,"white","female","vehicular","SPEED IN ZONE",86,65,"gy - grey","hond",NA,"1 - passenger",NA,2009,"- - WHITE",0
4566979,2014-10-24,19H 45M 0S,"TABORTON RD|42|3 - COUNTY","Rensselaer County",51,"white","male","vehicular","DRIV'G W/.08 OF 1% OR  MORE OF ALC (MISD)",NA,NA,"bk - black","chev",NA,"p - pick-up truck","NY",2013,"- - WHITE",0
4567247,2014-10-01,19H 52M 0S,"SR-238|238|2 - STATE","Wyoming County",25,"white","male","vehicular","NO/INSUFFICIENT TAIL LAMPS",NA,NA,"bl - blue","jeep",NA,"1 - passenger","NY",1999,"- - WHITE",0
4567434,2014-11-14,19H 46M 0S,"INTERSTATE 190|190|1 - INTERSTATE","Niagara County",32,"other","male","vehicular","SPEED IN ZONE",75,45,"wh - white","lndr",NA,"1 - passenger","NJ",2011,"- - OTHER",1
4567470,2014-11-30,19H 35M 0S,"SUNK MDW PWY NB S OF 25 LN 2|SUPK|9 - PARKWAY","Suffolk County",32,"white","female","vehicular","DRIV'G W/.08 OF 1% OR  MORE OF ALC (MISD)",NA,NA,"gy - grey","chry",NA,"1 - passenger","NY",2004,"- - WHITE",1
4568011,2014-10-11,19H 0M 0S,"US 7 N/B|7|2 - STATE","Broome County",42,"white","female","vehicular","UNINSPECTED MOTOR VEHICLE",NA,NA,"gl - gold","chry",NA,"1 - passenger","NY",2006,"- - WHITE",0
4568181,2014-10-17,19H 50M 0S,"STATE ROUTE 9 N/B|9|2 - STATE","Saratoga County",24,"black","male","vehicular","OPERATE OUT OF IGNITION INTLK RESTRICTION",NA,NA,"gy - grey","niss",NA,"1 - passenger","NY",2012,"- - BLACK",0
4568507,2014-10-05,19H 28M 0S,"ST RT 60|60|2 - STATE","Chautauqua County",31,"white","female","vehicular","UNLICENSED OPERATOR",NA,NA,"tn - tan","chev",NA,"1 - passenger","NY",1999,"- - WHITE",0
4568897,2014-11-11,19H 45M 0S,NA,"Jefferson County",33,"white","male","vehicular","OPERATING/VIOLATION OF RESTRICTIONS - D RESTRICTED",NA,NA,"gy - grey","volv",NA,"1 - passenger","NY",2002,"- - WHITE",1
4569039,2014-10-21,19H 17M 0S,"TACONIC STATE PARKWAY|TSPK|9 - PARKWAY","Columbia County",58,"white","female","vehicular","SPEED OVER 55 ZONE",75,55,"wh - white","hyun",NA,"1 - passenger","KS",2014,"- - WHITE",0
4569206,2014-11-18,19H 49M 0S,"MSP N/B S/O M6W|MSPK|9 - PARKWAY","Nassau County",26,"black","female","vehicular","NO HEADLIGHT (DRIVER SIDE)",NA,NA,"bl - blue","niss",NA,"1 - passenger","NJ",2007,"- - BLACK",1
4569761,2014-10-16,19H 54M 0S,"ST RT 110 S/B AT SSP|110|2 - STATE","Suffolk County",41,"white","female","vehicular","OP MV- MOBILE PHONE",NA,NA,"gy - grey","chry",NA,"1 - passenger","NY",2009,"- - WHITE",0
4569871,2014-11-14,19H 35M 0S,"STATE RTE 49 @ AE COLE ELEMENTARY|49|2 - STATE","Oswego County",54,"white","female","vehicular","SPEED IN ZONE",51,35,"bk - black","volk",NA,"1 - passenger","NY",2010,"- - WHITE",1
